Sales_Part_Number,Description,Part,Perm,Material,AL_nHT2,Shape,Le_cm,Le_mm,ID_min_inches,ID_min_mm,OD_max_inches,OD_max_mm,HT_max_inches,HT_max_mm,Ae_cm2,Ae_mm2,Ve_cm3,Ve_mm3,Inventory_UM,Net_Weight,Parcel_Qty,Hardware_1,Hardware_2,Hardware_3,Hardware_4,Hardware_5
C058281A2,HIGH FLUX 060 PERM KHAKI 280 SIZE,58281,60,High Flux,25,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.15,3.81,0.0752,7.52,0.164,164,EACH,0.0012,8000,,,,,
C058291A2,HIGH FLUX 060 PERM KHAKI 290 SIZE,58291,60,High Flux,32,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.181,4.6,0.0945,9.45,0.206,206,EACH,0.0016,8000,,,,,
C058280A2,HIGH FLUX 125 PERM KHAKI 280 SIZE,58280,125,High Flux,53,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.15,3.81,0.0752,7.52,0.164,164,EACH,0.0013,8000,,,,,
C058290A2,HIGH FLUX 125 PERM KHAKI 290 SIZE,58290,125,High Flux,66,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.181,4.6,0.0945,9.45,0.206,206,EACH,0.0017,8000,,,,,
C058279A2,HIGH FLUX 147 PERM KHAKI 280 SIZE,58279,147,High Flux,63,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.15,3.81,0.0752,7.52,0.164,164,EACH,0.0013,8000,,,,,
C058289A2,HIGH FLUX 147 PERM KHAKI 290 SIZE,58289,147,High Flux,78,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.181,4.6,0.0945,9.45,0.206,206,EACH,0.0017,8000,,,,,
C058278A2,HIGH FLUX 160 PERM KHAKI 280 SIZE,58278,160,High Flux,68,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.15,3.81,0.0752,7.52,0.164,164,EACH,0.0013,8000,,,,,
C058288A2,HIGH FLUX 160 PERM KHAKI 290 SIZE,58288,160,High Flux,84,Toroid,2.18,21.8,0.168,4.27,0.405,10.29,0.181,4.6,0.0945,9.45,0.206,206,EACH,0.0017,8000,,,,,
0058040AY,HIGH FLUX 125 PERM AY 040 SIZE,58040,125,High Flux,66,Toroid,2.3,23,0.187,4.75,0.418,10.62,0.174,4.42,0.0957,9.57,0.22,220,EACH,0.0018,8000,,,,,
0058043A2,HIGH FLUX 014 PERM KHAKI 040 SIZE,58043,14,High Flux,7,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.0015,8000,,,,,
0058042A2,HIGH FLUX 026 PERM KHAKI 040 SIZE,58042,26,High Flux,14,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.0016,8000,,,,,
C058041A2,HIGH FLUX 060 PERM KHAKI 040 SIZE,58041,60,High Flux,32,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.0017,8000,,,,,
C058040A2,HIGH FLUX 125 PERM KHAKI 040 SIZE,58040,125,High Flux,66,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.0018,8000,,,,,
C058039A2,HIGH FLUX 147 PERM KHAKI 040 SIZE,58039,147,High Flux,78,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.0018,8000,,,,,
C058038A2,HIGH FLUX 160 PERM KHAKI 040 SIZE,58038,160,High Flux,84,Toroid,2.3,23,0.18,4.57,0.425,10.8,0.181,4.6,0.0957,9.57,0.22,220,EACH,0.002,8000,,,,,
0058133A2,HIGH FLUX 014 PERM KHAKI 130 SIZE,58133,14,High Flux,6,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0,6000,,,,,
0058132A2,HIGH FLUX 026 PERM KHAKI 130 SIZE,58132,26,High Flux,11,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0.0017,6000,,,,,
C058131A2,HIGH FLUX 060 PERM KHAKI 130 SIZE,58131,60,High Flux,26,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0.0019,6000,,,,,
C058130A2,HIGH FLUX 125 PERM KHAKI 130 SIZE,58130,125,High Flux,53,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0.002,6000,,,,,
C058129A2,HIGH FLUX 147 PERM KHAKI 130 SIZE,58129,147,High Flux,63,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0.002,6000,,,,,
C058128A2,HIGH FLUX 160 PERM KHAKI 130 SIZE,58128,160,High Flux,68,Toroid,2.69,26.9,0.23,5.84,0.465,11.81,0.181,4.6,0.0906,9.06,0.244,244,EACH,0.0021,6000,,,,,
0058050AY,HIGH FLUX 125 PERM AY 050 SIZE,58050,125,High Flux,56,Toroid,3.12,31.2,0.282,7.16,0.523,13.4,0.21,5.34,0.109,10.9,0.34,340,EACH,0.003,2500,TVB22066A,TVH22064A,,,
0058053A2,HIGH FLUX 014 PERM KHAKI 050 SIZE,58053,14,High Flux,6.4,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0023,5000,TVB22066A,TVH22064A,,,
0058052A2,HIGH FLUX 026 PERM KHAKI 050 SIZE,58052,26,High Flux,12,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0025,5000,TVB22066A,TVH22064A,,,
C058051A2,HIGH FLUX 060 PERM KHAKI 050 SIZE,58051,60,High Flux,27,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0027,5000,TVB22066A,TVH22064A,,,
C058050A2,HIGH FLUX 125 PERM KHAKI 050 SIZE,58050,125,High Flux,56,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.0029,5000,TVB22066A,TVH22064A,,,
C058049A2,HIGH FLUX 147 PERM KHAKI 050 SIZE,58049,147,High Flux,67,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.003,5000,TVB22066A,TVH22064A,,,
C058048A2,HIGH FLUX 160 PERM KHAKI 050 SIZE,58048,160,High Flux,72,Toroid,3.12,31.2,0.275,6.99,0.53,13.46,0.217,5.51,0.109,10.9,0.34,340,EACH,0.003,5000,TVB22066A,TVH22064A,,,
0058120AY,HIGH FLUX 125 PERM AY 120 SIZE,58120,125,High Flux,72,Toroid,4.12,41.2,0.382,9.7,0.673,17.2,0.273,6.94,0.192,19.2,0.791,791,EACH,0.0063,2000,TVB22066A,TVH22064A,,,
0058118AY,HIGH FLUX 160 PERM AY 120 SIZE,58118,160,High Flux,92,Toroid,4.12,41.2,0.382,9.7,0.673,17.2,0.273,6.94,0.192,19.2,0.791,791,EACH,0,2000,TVB22066A,TVH22064A,,,
0058123A2,HIGH FLUX 014 PERM KHAKI 120 SIZE,58123,14,High Flux,8,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0054,2000,TVB22066A,TVH22064A,,,
0058122A2,HIGH FLUX 026 PERM KHAKI 120 SIZE,58122,26,High Flux,15,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0055,2000,TVB22066A,TVH22064A,,,
C058121A2,HIGH FLUX 060 PERM KHAKI 120 SIZE,58121,60,High Flux,35,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.006,2000,TVB22066A,TVH22064A,,,
C058120A2,HIGH FLUX 125 PERM KHAKI 120 SIZE,58120,125,High Flux,72,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0063,2000,TVB22066A,TVH22064A,,,
C058119A2,HIGH FLUX 147 PERM KHAKI 120 SIZE,58119,147,High Flux,88,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0065,2000,TVB22066A,TVH22064A,,,
C058118A2,HIGH FLUX 160 PERM KHAKI 120 SIZE,58118,160,High Flux,92,Toroid,4.12,41.2,0.375,9.53,0.68,17.27,0.28,7.11,0.192,19.2,0.791,791,EACH,0.0067,2000,TVB22066A,TVH22064A,,,
C058120A2HT14,HIGH FLUX 125 PERM KHAKI 120 SIZE,58120,125,High Flux,144,Toroid,4.12,41.2,0.375,9.52,0.68,17.3,0.551,14,0.384,38.4,1.58,1580,EACH,0,0,,,,,
0058383A2,HIGH FLUX 014 PERM KHAKI 380 SIZE,58383,14,High Flux,10,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0062,2000,TVB22066A,TVH22064A,,,
0058382A2,HIGH FLUX 026 PERM KHAKI 380 SIZE,58382,26,High Flux,19,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0066,2000,TVB22066A,TVH22064A,,,
C058381A2,HIGH FLUX 060 PERM KHAKI 380 SIZE,58381,60,High Flux,43,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0072,2000,TVB22066A,TVH22064A,,,
C058380A2,HIGH FLUX 125 PERM KHAKI 380 SIZE,58380,125,High Flux,89,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0077,2000,TVB22066A,TVH22064A,,,
C058379A2,HIGH FLUX 147 PERM KHAKI 380 SIZE,58379,147,High Flux,105,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0079,2000,TVB22066A,TVH22064A,,,
C058378A2,HIGH FLUX 160 PERM KHAKI 380 SIZE,58378,160,High Flux,114,Toroid,4.14,41.4,0.355,9.02,0.71,18.03,0.28,7.11,0.232,23.2,0.96,960,EACH,0.0079,2000,TVB22066A,TVH22064A,,,
0058209A2,HIGH FLUX 014 PERM KHAKI 206 SIZE,58209,14,High Flux,7.8,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0065,1600,TVB22066A,TVH22064A,,,
0058208A2,HIGH FLUX 026 PERM KHAKI 206 SIZE,58208,26,High Flux,14,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0077,1600,TVB22066A,TVH22064A,,,
C058848A2,HIGH FLUX 060 PERM KHAKI 206 SIZE,58848,60,High Flux,32,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0084,1600,TVB22066A,TVH22064A,,,
C058206A2,HIGH FLUX 125 PERM KHAKI 206 SIZE,58206,125,High Flux,68,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0089,1600,TVB22066A,TVH22064A,,,
C058205A2,HIGH FLUX 147 PERM KHAKI 206 SIZE,58205,147,High Flux,81,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0091,1600,TVB22066A,TVH22064A,,,
C058204A2,HIGH FLUX 160 PERM KHAKI 206 SIZE,58204,160,High Flux,87,Toroid,5.09,50.9,0.475,12.07,0.83,21.08,0.28,7.11,0.221,22.1,1.12,1120,EACH,0.0091,1600,TVB22066A,TVH22064A,,,
0058313A2,HIGH FLUX 014 PERM KHAKI 310 SIZE,58313,14,High Flux,9.9,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.012,1000,TVH22064A,TVB2908TA,TVH25074A,,
0058312A2,HIGH FLUX 026 PERM KHAKI 310 SIZE,58312,26,High Flux,19,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.0129,1000,TVH22064A,TVB2908TA,TVH25074A,,
C058059A2,HIGH FLUX 060 PERM KHAKI 310 SIZE,58059,60,High Flux,43,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.0137,1000,TVH22064A,TVB2908TA,TVH25074A,,
C058310A2,HIGH FLUX 125 PERM KHAKI 310 SIZE,58310,125,High Flux,90,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.015,1000,TVH22064A,TVB2908TA,TVH25074A,,
C058309A2,HIGH FLUX 147 PERM KHAKI 310 SIZE,58309,147,High Flux,106,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.0153,1000,TVH22064A,TVB2908TA,TVH25074A,,
C058308A2,HIGH FLUX 160 PERM KHAKI 310 SIZE,58308,160,High Flux,115,Toroid,5.67,56.7,0.525,13.34,0.93,23.62,0.33,8.38,0.317,31.7,1.8,1800,EACH,0.0153,1000,TVH22064A,TVB2908TA,TVH25074A,,
0058353A2,HIGH FLUX 014 PERM KHAKI 350 SIZE,58353,14,High Flux,12,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.015,480,TVH22064A,TVB2908TA,TVH25074A,,
0058352A2,HIGH FLUX 026 PERM KHAKI 350 SIZE,58352,26,High Flux,22,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0162,480,TVH22064A,TVB2908TA,TVH25074A,,
C058351A2,HIGH FLUX 060 PERM KHAKI 350 SIZE,58351,60,High Flux,51,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0169,480,TVH22064A,TVB2908TA,TVH25074A,,
C058350A2,HIGH FLUX 125 PERM KHAKI 350 SIZE,58350,125,High Flux,105,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0188,480,TVH22064A,TVB2908TA,TVH25074A,,
C058349A2,HIGH FLUX 147 PERM KHAKI 350 SIZE,58349,147,High Flux,124,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0192,480,TVH22064A,TVB2908TA,TVH25074A,,
C058348A2,HIGH FLUX 160 PERM KHAKI 350 SIZE,58348,160,High Flux,135,Toroid,5.88,58.8,0.542,13.77,0.958,24.33,0.38,9.65,0.388,38.8,2.28,2280,EACH,0.0192,480,TVH22064A,TVB2908TA,TVH25074A,,
C058351A2HT15,HIGH FLUX 060 PERM KHAKI 350 SIZE,58351,60,High Flux,80,Toroid,5.88,58.8,0.542,13.7,0.958,24.4,0.59,15,0.609,60.9,3.58,3580,EACH,0.0289,280,,,,,
0058933A2,HIGH FLUX 014 PERM KHAKI 930 SIZE,58933,14,High Flux,18,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.027,400,TVH25074A,TVH38134A,,,
0058932A2,HIGH FLUX 026 PERM KHAKI 930 SIZE,58932,26,High Flux,32,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0291,400,TVH25074A,TVH38134A,,,
0058932A9,HIGH FLUX 026 PERM KHAKI 930 SIZE,58932,26,High Flux,32,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0291,400,TVH25074A,TVH38134A,,,
C058894A2,HIGH FLUX 060 PERM KHAKI 930 SIZE,58894,60,High Flux,75,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0321,400,TVH25074A,TVH38134A,,,
C058894A2HT15,HIGH FLUX 60 PERM KHAKI 930 SIZE,58894,60,High Flux,94,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.59,15,0.821,82.1,5.21,5210,EACH,0.0399,360,TVH38134A,,,,
C058894A2HT19,HIGH FLUX 060 PERM KHAKI 930 SIZE,58894,60,High Flux,120,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.748,19,1.05,105,6.67,6670,EACH,0.051,280,,,,,
C058894A2HT34,HIGH FLUX 060 PERM KHAKI 930 SIZE,58894,60,High Flux,225,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,1.338,34,1.96,196,12.4,12400,EACH,0.0954,160,,,,,
C058930A2,HIGH FLUX 125 PERM KHAKI 930 SIZE,58930,125,High Flux,157,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0338,400,TVH25074A,TVH38134A,,,
C058930A2HT15,HIGH FLUX 125 PERM KHAKI 930 SIZE,58930,125,High Flux,197,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.59,15,0.821,82.1,5.21,5210,EACH,0.042,320,TVH38134A,,,,
C058930A2HT19,HIGH FLUX 125 PERM KHAKI 930 SIZE,58930,125,High Flux,253,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.748,19,1.05,105,6.67,6670,EACH,0.0555,280,,,,,
C058929A2,HIGH FLUX 147 PERM KHAKI 930 SIZE,58929,147,High Flux,185,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0345,400,TVH25074A,TVH38134A,,,
C058928A2,HIGH FLUX 160 PERM KHAKI 930 SIZE,58928,160,High Flux,201,Toroid,6.35,63.5,0.555,14.1,1.09,27.69,0.47,11.94,0.654,65.4,4.15,4150,EACH,0.0345,400,TVH25074A,TVH38134A,,,
0058551A2,HIGH FLUX 014 PERM KHAKI 548 SIZE,58551,14,High Flux,14,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0354,250,TVB3610FA,TVH38134A,,,
0058550A2,HIGH FLUX 026 PERM KHAKI 548 SIZE,58550,26,High Flux,28,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.038,250,TVB3610FA,TVH38134A,,,
C058071A2,HIGH FLUX 060 PERM KHAKI 548 SIZE,58071,60,High Flux,61,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0403,250,TVB3610FA,TVH38134A,,,
C058071A2HT15,HIGH FLUX 60 PERM KHAKI 548 SIZE,58071,60,High Flux,80,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.59,15,0.863,86.3,7.02,7020,EACH,0.054,175,TVH38134A,,,,
C058071A2HT19,HIGH FLUX 060 PERM KHAKI 548 SIZE,58071,60,High Flux,102,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.748,19,1.15,115,9.37,9370,EACH,0.07,175,,,,,
C058548A2,HIGH FLUX 125 PERM KHAKI 548 SIZE,58548,125,High Flux,127,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0442,250,TVB3610FA,TVH38134A,,,
C058548A2HT15,HIGH FLUX 125 PERM KHAKI 548 SIZE,58548,125,High Flux,167,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.59,15,0.863,86.3,7.02,7020,EACH,0,0,TVH38134A,,,,
C058548A2HT19,HIGH FLUX 125 PERM KHAKI 548 SIZE,58548,125,High Flux,214,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.748,19,1.15,115,9.37,9370,EACH,0,175,,,,,
C058548A2HT22,HIGH FLUX 125 PERM KHAKI 548 SIZE,58548,125,High Flux,254,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.866,22,1.31,1310,10.7,10700,EACH,0.0914,150,,,,,
C058547A2,HIGH FLUX 147 PERM KHAKI 548 SIZE,58547,147,High Flux,150,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0451,250,TVB3610FA,TVH38134A,,,
C058546A2,HIGH FLUX 160 PERM KHAKI 548 SIZE,58546,160,High Flux,163,Toroid,8.14,81.4,0.766,19.46,1.325,33.66,0.45,11.43,0.656,65.6,5.34,5340,EACH,0.0451,250,TVB3610FA,TVH38134A,,,
0058588A2,HIGH FLUX 014 PERM KHAKI 585 SIZE,58588,14,High Flux,9,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0279,300,TVB3610FA,TVH38134A,,,
0058587A2,HIGH FLUX 026 PERM KHAKI 585 SIZE,58587,26,High Flux,16,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.028,300,TVB3610FA,TVH38134A,,,
C058586A2,HIGH FLUX 060 PERM KHAKI 585 SIZE,58586,60,High Flux,38,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0309,300,TVB3610FA,TVH38134A,,,
C058585A2,HIGH FLUX 125 PERM KHAKI 585 SIZE,58585,125,High Flux,79,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0329,300,TVB3610FA,TVH38134A,,,
C058584A2,HIGH FLUX 147 PERM KHAKI 585 SIZE,58584,147,High Flux,93,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0309,300,TVB3610FA,TVH38134A,,,
C058583A2,HIGH FLUX 160 PERM KHAKI 585 SIZE,58583,160,High Flux,101,Toroid,8.95,89.5,0.888,22.56,1.385,35.18,0.385,9.78,0.464,46.4,4.15,4150,EACH,0.0336,300,TVB3610FA,TVH38134A,,,
0058327A2,HIGH FLUX 014 PERM KHAKI 324 SIZE,58327,14,High Flux,13,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0391,220,TVB3610FA,TVH38134A,,,
0058326A2,HIGH FLUX 026 PERM KHAKI 324 SIZE,58326,26,High Flux,24,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0421,220,TVB3610FA,TVH38134A,,,
C058076A2,HIGH FLUX 060 PERM KHAKI 324 SIZE,58076,60,High Flux,56,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.046,220,TVB3610FA,TVH38134A,,,
C058324A2,HIGH FLUX 125 PERM KHAKI 324 SIZE,58324,125,High Flux,117,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0489,220,TVB3610FA,TVH38134A,,,
C058322A2,HIGH FLUX 160 PERM KHAKI 324 SIZE,58322,160,High Flux,150,Toroid,8.98,89.8,0.848,21.54,1.445,36.7,0.447,11.35,0.678,67.8,6.09,6090,EACH,0.0499,220,TVB3610FA,TVH38134A,,,
C058076A2HT22,HIGH FLUX 060 PERM KHAKI 324 SIZE,58076,60,High Flux,112,Toroid,8.98,89.8,0.848,21.5,1.445,36.71,0.866,22,1.356,135.6,12.2,12200,EACH,90,120,,,,,
0058257A2,HIGH FLUX 014 PERM KHAKI 254 SIZE,58257,14,High Flux,19,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0692,180,TVH49164A,TVH38134A,,,
0058256A2,HIGH FLUX 026 PERM KHAKI 254 SIZE,58256,26,High Flux,35,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0744,180,TVH49164A,TVH38134A,,,
C058083A2,HIGH FLUX 060 PERM KHAKI 254 SIZE,58083,60,High Flux,81,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0813,180,TVH49164A,TVH38134A,,,
C058254A2,HIGH FLUX 125 PERM KHAKI 254 SIZE,58254,125,High Flux,168,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0865,180,TVH49164A,TVH38134A,,,
C058253A2,HIGH FLUX 147 PERM KHAKI 254 SIZE,58253,147,High Flux,198,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0882,180,TVH49164A,TVH38134A,,,
C058252A2,HIGH FLUX 160 PERM KHAKI 254 SIZE,58252,160,High Flux,215,Toroid,9.84,98.4,0.918,23.32,1.605,40.77,0.605,15.37,1.07,107,10.6,10600,EACH,0.0882,180,TVH49164A,TVH38134A,,,
0058448A2,HIGH FLUX 026 PERM KHAKI 451 SIZE,58448,26,High Flux,47,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0058451A2,HIGH FLUX 060 PERM KHAKI 451 SIZE,58451,60,High Flux,108,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0058454A2,HIGH FLUX 125 PERM KHAKI 451 SIZE,58454,125,High Flux,224,Toroid,10.2,102,0.921,23.39,1.726,43.84,0.68,17.27,1.475,147.5,15.1,15100,EACH,,120,TVH49164A ,,,,
0058092A2,HIGH FLUX 014 PERM KHAKI 089 SIZE,58092,14,High Flux,20,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.0984,120,TVH49164A,TVH61134A,,,
0058441A2,HIGH FLUX 014 PERM KHAKI 438 SIZE,58441,14,High Flux,32,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1368,105,TVH49164A,TVH61134A,,,
0058091A2,HIGH FLUX 026 PERM KHAKI 089 SIZE,58091,26,High Flux,37,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1058,120,TVH49164A,TVH61134A,,,
0058440A2,HIGH FLUX 026 PERM KHAKI 438 SIZE,58440,26,High Flux,59,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1471,105,TVH49164A,TVH61134A,,,
C058090A2,HIGH FLUX 060 PERM KHAKI 089 SIZE,58090,60,High Flux,86,Toroid,11.6,116,1.098,27.89,1.875,47.63,0.635,16.13,1.34,134,15.6,15600,EACH,0.1156,120,TVH49164A,TVH61134A,,,
C058439A2,HIGH FLUX 060 PERM KHAKI 438 SIZE,58439,60,High Flux,135,Toroid,10.7,107,0.918,23.32,1.875,47.63,0.745,18.92,1.99,199,21.3,21300,EACH,0.1607,105,TVH49164A,TVH61134A,,,
C058439A2HT25,HIGH FLUX 060 PERM KHAKI 438 SIZE,58439,60,High Flux,180,Toroid,10.7,107,0.918,23.3,1.875,47.63,0.984,25,2.66,266,28.46,28460,EACH,0,75,,,,,
